time s (max+min)	omega rad/s	omegaC average (rad/s)	omegaC(t) rad/s	viscosity (Pa s)	viscosity average (Pas)
210.97	5.3219	0.13000	1.2565	3.2924	4.2166
211.27	5.3219	0.13000	1.4899	2.7767	4.2166
212.03	5.3219	0.13000	1.6209	2.5523	4.2166
212.94	5.3219	0.13000	0.75181	5.5027	4.2166
214.15	5.3219	0.13000	1.3531	3.0575	4.2166
214.31	5.3219	0.13000	1.3812	2.9953	4.2166
214.76	5.3219	0.13000	1.1360	3.6418	4.2166
214.91	5.3219	0.13000	1.6767	2.4673	4.2166
215.22	5.3219	0.13000	0.91913	4.5010	4.2166
215.82	5.3219	0.13000	1.1934	3.4665	4.2166
215.97	5.3219	0.13000	1.6695	2.4779	4.2166
216.58	5.3219	0.13000	1.4249	2.9033	4.2166
217.04	5.3219	0.13000	0.90755	4.5584	4.2166
217.49	5.3219	0.13000	0.53677	7.7073	4.2166
218.10	5.3219	0.13000	0.76699	5.3938	4.2166
218.86	5.3219	0.13000	1.3366	3.0951	4.2166
219.16	5.3219	0.13000	1.1260	3.6740	4.2166
219.77	5.3219	0.13000	1.5005	2.7571	4.2166
220.37	5.3219	0.13000	0.15347	26.956	4.2166
221.43	5.3219	0.13000	0.96757	4.2756	4.2166
222.04	5.3219	0.13000	0.26827	15.421	4.2166
222.19	5.3219	0.13000	0.84034	4.9230	4.2166
222.80	5.3219	0.13000	0.95863	4.3155	4.2166
223.10	5.3219	0.13000	0.43222	9.5714	4.2166
223.41	5.3219	0.13000	0.34277	12.069	4.2166
224.32	5.3219	0.13000	1.4394	2.8741	4.2166
224.47	5.3219	0.13000	1.7332	2.3869	4.2166
225.07	5.3219	0.13000	1.2098	3.4195	4.2166
225.38	5.3219	0.13000	1.1704	3.5348	4.2166
225.98	5.3219	0.13000	0.83939	4.9286	4.2166
226.74	5.3219	0.13000	0.88609	4.6688	4.2166
227.20	5.3219	0.13000	0.92482	4.4733	4.2166
227.35	5.3219	0.13000	1.3402	3.0868	4.2166
227.65	5.3219	0.13000	0.77112	5.3649	4.2166
228.87	5.3219	0.13000	1.5274	2.7086	4.2166
229.02	5.3219	0.13000	1.6454	2.5144	4.2166
229.32	5.3219	0.13000	1.3609	3.0399	4.2166
229.63	5.3219	0.13000	1.5524	2.6649	4.2166
229.93	5.3219	0.13000	0.91025	4.5449	4.2166
230.54	5.3219	0.13000	1.5026	2.7532	4.2166
230.69	5.3219	0.13000	1.8215	2.2712	4.2166
231.29	5.3219	0.13000	0.31459	13.151	4.2166
231.60	5.3219	0.13000	1.6344	2.5311	4.2166
232.81	5.3219	0.13000	1.9830	2.0863	4.2166
232.96	5.3219	0.13000	1.8847	2.1951	4.2166
233.57	5.3219	0.13000	2.1708	1.9057	4.2166
233.87	5.3219	0.13000	2.8158	1.4692	4.2166
234.18	5.3219	0.13000	1.9755	2.0941	4.2166
234.63	5.3219	0.13000	2.4743	1.6720	4.2166
234.78	5.3219	0.13000	2.5032	1.6527	4.2166
235.24	5.3219	0.13000	2.0790	1.9899	4.2166
235.39	5.3219	0.13000	1.8123	2.2827	4.2166
235.84	5.3219	0.13000	1.4231	2.9071	4.2166
236.00	5.3219	0.13000	0.91998	4.4969	4.2166
236.45	5.3219	0.13000	1.9194	2.1554	4.2166
236.60	5.3219	0.13000	1.9479	2.1238	4.2166
237.06	5.3219	0.13000	2.1001	1.9699	4.2166
237.21	5.3219	0.13000	2.1565	1.9184	4.2166
237.66	5.3219	0.13000	2.0356	2.0323	4.2166
237.82	5.3219	0.13000	2.2512	1.8377	4.2166
238.27	5.3219	0.13000	1.6091	2.5710	4.2166
238.42	5.3219	0.13000	1.6724	2.4737	4.2166
239.03	5.3219	0.13000	2.1047	1.9656	4.2166
239.33	5.3219	0.13000	1.6330	2.5334	4.2166
239.64	5.3219	0.13000	2.2089	1.8729	4.2166
240.09	5.3219	0.13000	1.8264	2.2651	4.2166
240.24	5.3219	0.13000	1.7774	2.3275	4.2166
240.55	5.3219	0.13000	2.2258	1.8586	4.2166
240.70	5.3219	0.13000	1.6793	2.4635	4.2166
241.76	5.3219	0.13000	0.64546	6.4094	4.2166
242.21	5.3219	0.13000	0.79205	5.2232	4.2166
242.82	5.3219	0.13000	0.31374	13.186	4.2166
242.97	5.3219	0.13000	1.6762	2.4681	4.2166
243.58	5.3219	0.13000	1.3086	3.1614	4.2166
243.88	5.3219	0.13000	1.0616	3.8970	4.2166
244.49	5.3219	0.13000	0.99546	4.1558	4.2166
244.64	5.3219	0.13000	1.6712	2.4755	4.2166
245.10	5.3219	0.13000	0.42144	9.8164	4.2166
245.25	5.3219	0.13000	0.90276	4.5826	4.2166
245.85	5.3219	0.13000	1.1013	3.7565	4.2166
246.16	5.3219	0.13000	1.1564	3.5774	4.2166
247.52	5.3219	0.13000	0.75604	5.4719	4.2166
247.83	5.3219	0.13000	1.1855	3.4897	4.2166
248.13	5.3219	0.13000	1.6081	2.5725	4.2166
248.43	5.3219	0.13000	1.4385	2.8759	4.2166
249.04	5.3219	0.13000	1.4318	2.8893	4.2166
249.19	5.3219	0.13000	0.80118	5.1636	4.2166
249.80	5.3219	0.13000	1.6026	2.5815	4.2166
250.10	5.3219	0.13000	1.4862	2.7836	4.2166
250.71	5.3219	0.13000	1.8485	2.2380	4.2166
251.47	5.3219	0.13000	1.0609	3.8997	4.2166
251.77	5.3219	0.13000	1.1385	3.6337	4.2166
252.38	5.3219	0.13000	0.83584	4.9495	4.2166
252.53	5.3219	0.13000	0.21454	19.283	4.2166
253.13	5.3219	0.13000	0.82965	4.9864	4.2166
253.44	5.3219	0.13000	1.0487	3.9450	4.2166
254.04	5.3219	0.13000	1.0621	3.8951	4.2166
254.80	5.3219	0.13000	0.92974	4.4496	4.2166
255.11	5.3219	0.13000	1.5482	2.6721	4.2166
255.41	5.3219	0.13000	0.96814	4.2731	4.2166
255.71	5.3219	0.13000	1.1079	3.7342	4.2166
256.47	5.3219	0.13000	0.53851	7.6824	4.2166
256.77	5.3219	0.13000	3.2857	1.2591	4.2166
257.08	5.3219	0.13000	3.4222	1.2089	4.2166
257.53	5.3219	0.13000	3.4507	1.1989	4.2166
257.84	5.3219	0.13000	2.9311	1.4114	4.2166
258.29	5.3219	0.13000	1.9854	2.0837	4.2166
258.44	5.3219	0.13000	2.0754	1.9933	4.2166
258.90	5.3219	0.13000	1.7285	2.3935	4.2166
259.05	5.3219	0.13000	1.9251	2.1490	4.2166
259.50	5.3219	0.13000	1.8577	2.2269	4.2166
259.66	5.3219	0.13000	1.6078	2.5731	4.2166
260.11	5.3219	0.13000	2.0217	2.0463	4.2166
260.26	5.3219	0.13000	2.7611	1.4983	4.2166
260.72	5.3219	0.13000	1.9681	2.1020	4.2166
260.87	5.3219	0.13000	0.53615	7.7161	4.2166
261.32	5.3219	0.13000	1.5778	2.6220	4.2166
261.48	5.3219	0.13000	1.6370	2.5273	4.2166
261.93	5.3219	0.13000	0.63488	6.5162	4.2166
262.08	5.3219	0.13000	0.93475	4.4258	4.2166
262.69	5.3219	0.13000	1.1998	3.4481	4.2166
262.99	5.3219	0.13000	1.1921	3.4703	4.2166
263.60	5.3219	0.13000	0.76864	5.3822	4.2166
263.75	5.3219	0.13000	0.51266	8.0697	4.2166
264.21	5.3219	0.13000	1.5005	2.7571	4.2166
264.36	5.3219	0.13000	0.95042	4.3528	4.2166
264.96	5.3219	0.13000	1.5450	2.6776	4.2166
265.27	5.3219	0.13000	1.4206	2.9121	4.2166
265.87	5.3219	0.13000	0.99355	4.1639	4.2166
266.03	5.3219	0.13000	0.37359	11.074	4.2166
266.48	5.3219	0.13000	1.0737	3.8530	4.2166
266.63	5.3219	0.13000	1.2543	3.2983	4.2166
267.24	5.3219	0.13000	1.3049	3.1703	4.2166
267.54	5.3219	0.13000	1.6351	2.5301	4.2166
268.15	5.3219	0.13000	1.6986	2.4356	4.2166
268.30	5.3219	0.13000	1.3342	3.1007	4.2166
268.76	5.3219	0.13000	1.7907	2.3102	4.2166
268.91	5.3219	0.13000	1.8401	2.2482	4.2166
269.36	5.3219	0.13000	1.4784	2.7984	4.2166
269.51	5.3219	0.13000	1.8650	2.2182	4.2166
269.97	5.3219	0.13000	1.6490	2.5088	4.2166
270.12	5.3219	0.13000	1.8483	2.2383	4.2166
270.73	5.3219	0.13000	2.1116	1.9592	4.2166
271.03	5.3219	0.13000	1.6316	2.5355	4.2166
271.33	5.3219	0.13000	0.13020	31.774	4.2166
271.64	5.3219	0.13000	1.4424	2.8682	4.2166
272.24	5.3219	0.13000	1.8020	2.2958	4.2166
272.40	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
	5.3219	0.13000			4.2166
