time s (max+min)	omega rad/s	omegaC average (rad/s)	omegaC(t) rad/s	viscosity (Pa s)	viscosity average (Pas)
240.28	1.3006	0.13000	0.30987	13.351	15.092
241.84	1.3006	0.13000	0.29186	14.175	15.092
242.13	1.3006	0.13000	0.40564	10.199	15.092
243.26	1.3006	0.13000	0.66836	6.1897	15.092
243.55	1.3006	0.13000	0.58293	7.0969	15.092
246.39	1.3006	0.13000	0.12141	34.076	15.092
249.37	1.3006	0.13000	0.58541	7.0668	15.092
249.51	1.3006	0.13000	0.47680	8.6766	15.092
250.93	1.3006	0.13000	0.67283	6.1486	15.092
251.21	1.3006	0.13000	0.64990	6.3656	15.092
252.78	1.3006	0.13000			15.092
253.77	1.3006	0.13000	0.49397	8.3751	15.092
254.05	1.3006	0.13000	0.50653	8.1673	15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
	1.3006	0.13000			15.092
