time s	psi(t) rad	time s (max)	psi Max	derivative psiMax	 	time s (min)	psi Min	derivative psiMin
118.59	7.0492							
118.72	7.2149							
118.85	7.4564							
118.98	7.7543							
119.12	8.0109							
119.25	8.2791							
119.38	8.3716							
119.51	8.5333							
119.64	8.8183							
119.77	9.1590							
119.90	9.3740							
120.03	9.5909							
120.16	9.3286							
120.29	8.4245							
120.42	8.5359							
120.56	8.6175							
120.69	8.8546							
120.82	9.2304							
120.95	9.5133							
121.08	9.7067							
121.21	9.8702							
121.34	10.007							
121.47	10.135							
121.60	10.204							
121.73	9.4977							
121.86	9.4100							
122.00	9.4869							
122.13	9.6481							
122.26	9.8477							
122.39	10.042							
122.52	10.228							
122.65	10.536							
122.78	10.795							
122.91	11.011							
123.04	11.129							
123.17	11.192							
123.30	10.620							
123.44	10.114							
123.57	10.219							
123.70	10.346							
123.83	10.525							
123.96	10.810							
124.09	11.002							
124.22	11.138							
124.35	11.238							
124.48	11.295							
124.61	10.332							
124.74	10.202							
124.87	10.311							
125.01	10.491							
125.14	10.749							
125.27	11.027							
125.40	11.162							
125.53	11.249							
125.66	11.323							
125.79	11.343							
125.92	10.188							
126.05	10.243							
126.18	10.373							
126.31	10.586							
126.45	10.850							
126.58	11.111							
126.71	11.242							
126.84	11.336							
126.97	11.438							
127.10	11.378							
127.23	10.232							
127.36	10.322							
127.49	10.486							
127.62	10.741							
127.75	11.035							
127.89	11.253							
128.02	11.360							
128.15	11.490							
128.28	11.581							
128.41	10.580							
128.54	10.386							
128.67	10.471							
128.80	10.664							
128.93	10.881							
129.06	11.159							
129.19	11.304							
129.33	11.407							
129.46	11.537							
129.59	11.594							
129.72	10.422							
129.85	10.405							
129.98	10.528							
130.11	10.714							
130.24	11.066							
130.37	11.260							
130.50	11.412							
130.63	11.532							
130.77	11.605							
130.90	10.970							
131.03	10.352							
131.16	10.423							
131.29	10.637							
131.42	10.888							
131.55	11.164							
131.68	11.304							
131.81	11.430							
131.94	11.514							
132.07	11.553							
132.21	10.327							
132.34	10.372							
132.47	10.532							
132.60	10.320							
132.73	10.115							
132.86	11.139							
132.99	11.181							
133.12	11.489							
133.25	11.603							
133.38	11.590							
133.51	10.364							
133.64	10.439							
133.78	10.608							
133.91	10.890							
134.04	11.157							
134.17	11.289							
134.30	11.474							
134.43	11.586							
134.56	11.680							
134.69	10.622							
134.82	10.474							
134.95	10.572							
135.08	10.783							
135.22	11.062							
135.35	11.282							
135.48	11.457							
135.61	11.570							
135.74	11.702							
135.87	11.710							
136.00	10.566							
136.13	10.515							
136.26	10.674							
136.39	10.874							
136.52	11.147							
136.66	11.347							
136.79	11.544							
136.92	11.722							
137.05	11.883							
137.18	12.120							
137.31	12.720							
137.44	12.954							
137.57	13.098							
137.70	13.171							
137.83	12.289							
137.96	12.333							
138.10	12.274							
138.23	12.498							
138.36	12.683							
138.49	12.904							
138.62	13.017							
138.75	13.147							
138.88	13.349							
139.01	13.762							
139.14	14.037							
139.27	14.213							
139.40	14.460							
139.54	14.456							
139.67	13.083							
139.80	13.168							
139.93	13.300							
140.06	13.561							
140.19	13.944							
140.32	14.277							
140.45	14.485							
140.58	14.628							
140.71	14.775							
140.84	15.108							
140.98	15.600							
141.11	15.974							
141.24	16.187							
141.37	16.336							
141.50	16.524							
141.63	15.772							
141.76	15.516							
141.89	15.559							
142.02	15.757							
142.15	15.974							
142.28	16.188							
142.41	16.347							
142.55	16.560							
142.68	16.745							
142.81	16.967							
142.94	17.175							
143.07	17.356							
143.20	17.446							
143.33	16.538							
143.46	16.499							
143.59	16.580							
143.72	16.709							
143.85	16.957							
143.99	17.186							
144.12	17.329							
144.25	17.505							
144.38	17.649							
144.51	17.893							
144.64	18.408							
144.77	18.679							
144.90	18.885							
145.03	19.060							
145.16	18.533							
145.29	18.397							
145.43	18.624							
145.56	18.655							
145.69	18.641							
145.82	18.799							
145.95	18.989							
146.08	19.218							
146.21	19.402							
146.34	19.526							
146.47	19.661							
146.60	19.525							
146.73	18.456							
146.87	18.536							
147.00	18.720							
147.13	18.935							
147.26	19.205							
147.39	19.405							
147.52	19.587							
147.65	19.808							
147.78	20.008							
147.91	20.412							
148.04	20.621							
148.17	20.870							
148.31	21.051							
148.44	19.756							
148.57	19.636							
148.70	19.793							
148.83	20.080							
148.96	20.462							
149.09	20.578							
149.22	20.729							
149.35	20.932							
149.48	21.132							
149.61	21.356							
149.75	21.492							
149.88	20.693							
150.01	20.458							
150.14	20.588							
150.27	20.727							
150.40	20.868							
150.53	21.048							
150.66	21.213							
150.79	21.663							
150.92	22.058							
151.05	22.234							
151.19	22.387							
151.32	22.528							
151.45	22.818							
151.58	23.093							
151.71	23.320							
151.84	23.244							
151.97	22.353							
152.10	22.416							
152.23	22.543							
152.36	22.712							
152.49	22.900							
152.62	23.158							
152.76	23.396							
152.89	23.527							
153.02	23.775							
153.15	23.973							
153.28	24.044							
153.41	22.849							
153.54	22.835							
153.67	22.933							
153.80	23.141							
153.93	23.416							
154.06	23.579							
154.20	23.789							
154.33	23.961							
154.46	24.136							
154.59	24.522							
154.72	24.712							
154.85	24.895							
154.98	23.650							
155.11	23.469							
155.24	23.653							
155.37	23.874							
155.50	24.004							
155.64	24.276							
155.77	24.624							
155.90	24.824							
156.03	24.896							
156.16	25.177							
156.29	25.315							
156.42	24.799							
156.55	24.871							
156.68	24.926							
156.81	24.888							
156.94	24.826							
157.08	25.046							
157.21	25.233							
157.34	25.368							
157.47	25.483							
157.60	25.586							
157.73	24.821							
157.86	24.826							
157.99	24.811							
158.12	24.874							
158.25	24.984							
158.38	25.245							
158.52	25.417							
158.65	25.533							
158.78	25.677							
158.91	25.848							
159.04	25.885							
159.17	24.814							
159.30	24.713							
159.43	24.833							
159.56	25.091							
159.69	25.385							
159.82	25.563							
159.96	25.718							
160.09	25.873							
160.22	25.994							
160.35	25.837							
160.48	24.827							
160.61	24.819							
160.74	24.983							
160.87	25.298							
161.00	25.539							
161.13	25.698							
161.26	25.853							
161.39	26.007							
161.53	26.105							
161.66	25.989							
161.79	24.848							
161.92	24.897							
162.05	25.081							
162.18	25.444							
162.31	25.652							
162.44	25.815							
162.57	25.978							
162.70	26.135							
162.83	26.331							
162.97	26.620							
163.10	26.859							
163.23	26.189							
163.36	25.542							
163.49	25.698							
163.62	25.853							
163.75	26.035							
163.88	26.200							
164.01	26.503							
164.14	26.868							
164.27	27.060							
164.41	27.156							
164.54	27.216							
164.67	25.812							
164.80	25.876							
164.93	26.017							
165.06	26.176							
165.19	26.576							
165.32	26.931							
165.45	27.070							
165.58	27.158							
165.71	27.264							
165.85	26.767							
165.98	25.900							
166.11	25.976							
166.24	26.147							
166.37	26.494							
166.50	26.858							
166.63	27.040							
166.76	27.124							
166.89	27.245							
167.02	27.301							
167.15	26.116							
167.29	25.989							
167.42	26.105							
167.55	26.434							
167.68	26.796							
167.81	27.019							
167.94	27.091							
168.07	27.226							
168.20	27.311							
168.33	26.965							
168.46	26.109							
168.59	26.151							
168.73	26.324							
168.86	26.610							
168.99	26.915							
169.12	27.071							
169.25	27.121							
169.38	27.249							
169.51	27.365							
169.64	26.447							
169.77	26.216							
169.90	26.310							
170.03	26.490							
170.16	26.791							
170.30	27.036							
170.43	27.082							
170.56	27.194							
170.69	27.247							
170.82	27.186							
170.95	26.219							
171.08	26.241							
171.21	26.325							
171.34	26.563							
171.47	26.869							
171.60	27.060							
171.74	27.129							
171.87	27.251							
172.00	27.404							
172.13	27.224							
172.26	26.250							
172.39	26.308							
172.52	26.455							
172.65	26.721							
172.78	27.028							
172.91	27.067							
173.04	27.260							
173.18	27.368							
173.31	26.356							
173.44	26.342							
173.57	26.235							
173.70	26.325							
173.83	26.528							
173.96	26.839							
174.09	27.034							
174.22	27.116							
174.35	27.246							
174.48	27.372							
174.62	27.474							
174.75	26.288							
174.88	26.377							
175.01	26.425							
175.14	26.773							
175.27	27.001							
175.40	27.042							
175.53	27.221							
175.66	27.402							
175.79	27.491							
175.92	27.767							
176.06	27.045							
176.19	26.561							
176.32	26.668							
176.45	26.965							
176.58	26.868							
176.71	27.274							
176.84	27.326							
176.97	27.379							
177.10	27.461							
177.23	26.959							
177.36	26.469							
177.50	26.514							
177.63	26.713							
177.76	26.948							
177.89	27.040							
178.02	27.105							
178.15	27.223							
178.28	27.337							
178.41	27.431							
178.54	26.523							
178.67	26.461							
178.80	26.567							
178.93	26.838							
179.07	26.792							
179.20	27.007							
179.33	27.132							
179.46	27.165							
179.59	27.053							
179.72	26.815							
179.85	26.799							
179.98	26.803							
180.11	26.880							
180.24	27.032							
180.37	27.141							
180.51	27.208							
180.64	27.331							
180.77	27.414							
180.90	27.493							
181.03	26.789							
181.16	26.447							
181.29	26.568							
181.42	26.848							
181.55	26.983							
181.68	27.097							
181.81	27.258							
181.95	27.370							
182.08	27.578							
182.21	27.614							
182.34	26.486							
182.47	26.491							
182.60	26.701							
182.73	26.966							
182.86	27.092							
182.99	27.238							
183.12	27.340							
183.25	27.439							
183.39	27.467							
183.52	26.484							
183.65	26.417							
183.78	26.530							
183.91	26.806							
184.04	26.991							
184.17	27.151							
184.30	27.304							
184.43	27.428							
184.56	27.538							
184.69	27.586							
184.83	26.463							
184.96	26.463							
185.09	26.694							
185.22	26.957							
185.35	27.129							
185.48	27.276							
185.61	27.408							
185.74	27.538							
185.87	27.644							
186.00	27.111							
186.13	26.391							
186.27	26.482							
186.40	26.820							
186.53	27.033							
186.66	27.212							
186.79	27.344							
186.92	27.461							
187.05	27.596							
187.18	27.648							
187.31	26.684							
187.44	26.532							
187.57	26.713							
187.71	26.964							
187.84	27.097							
187.97	27.275							
188.10	27.394							
188.23	27.551							
188.36	27.714							
188.49	27.803							
188.62	26.747							
188.75	26.753							
188.88	26.849							
189.01	27.029							
189.14	27.190							
189.28	27.299							
189.41	27.494							
189.54	27.615							
189.67	27.684							
189.80	26.905							
189.93	26.570							
190.06	26.691							
190.19	26.930							
190.32	27.024							
190.45	27.204							
190.58	27.415							
190.72	27.613							
190.85	27.810							
190.98	27.911							
191.11	27.879							
191.24	26.770							
191.37	26.888							
191.50	27.028							
191.63	27.202							
191.76	27.368							
191.89	27.501							
192.02	27.743							
192.16	27.901							
192.29	27.993							
192.42	27.199							
192.55	26.904							
192.68	26.921							
192.81	27.124							
192.94	27.285							
193.07	27.455							
193.20	27.596							
193.33	27.828							
193.46	27.989							
193.60	28.015							
193.73	27.220							
193.86	26.921							
193.99	27.004							
194.12	27.156							
194.25	27.306							
194.38	27.487							
194.51	27.674							
194.64	27.883							
194.77	27.949							
194.90	27.943							
195.04	26.935							
195.17	26.998							
195.30	27.156							
195.43	27.305							
195.56	27.439							
195.69	27.611							
195.82	27.782							
195.95	27.942							
196.08	28.034							
196.21	28.024							
196.34	26.921							
196.48	27.042							
196.61	27.149							
196.74	27.337							
196.87	27.435							
197.00	27.646							
197.13	27.837							
197.26	28.025							
197.39	28.077							
197.52	26.807							
197.65	26.832							
197.78	27.062							
197.91	27.296							
198.05	27.424							
198.18	27.585							
198.31	27.870							
198.44	27.968							
198.57	28.104							
198.70	28.089							
198.83	26.846							
198.96	26.925							
199.09	27.108							
199.22	27.344							
199.35	27.526							
199.49	27.709							
199.62	27.895							
199.75	27.993							
199.88	28.012							
200.01	26.892							
200.14	26.921							
200.27	27.144							
200.40	27.318							
200.53	27.417							
200.66	27.642							
200.79	27.862							
200.93	28.041							
201.06	28.042							
201.19	28.040							
201.32	26.823							
201.45	26.931							
201.58	27.106							
201.71	27.214							
201.84	27.429							
201.97	27.663							
202.10	27.930							
202.23	27.997							
202.37	28.046							
202.50	27.053							
202.63	26.868							
202.76	27.068							
202.89	27.222							
203.02	27.386							
203.15	27.583							
203.28	27.820							
203.41	28.013							
203.54	28.061							
203.67	28.124							
203.81	26.977							
203.94	26.907							
204.07	27.137							
204.20	27.285							
204.33	27.456							
204.46	27.641							
204.59	27.894							
204.72	27.981							
204.85	28.086							
204.98	27.979							
205.11	26.910							
205.25	27.059							
205.38	27.264							
205.51	27.424							
205.64	27.591							
205.77	27.845							
205.90	28.085							
206.03	28.187							
206.16	28.331							
206.29	28.405							
206.42	27.203							
206.55	27.249							
206.68	27.416							
206.82	27.547							
206.95	27.741							
207.08	27.986							
207.21	28.118							
207.34	28.265							
207.47	28.355							
207.60	27.288							
207.73	27.264							
207.86	27.355							
207.99	27.505							
208.12	27.665							
208.26	27.853							
208.39	28.080							
208.52	28.211							
208.65	28.337							
208.78	28.369							
208.91	27.212							
209.04	27.264							
209.17	27.417							
209.30	27.530							
209.43	27.712							
209.56	27.880							
209.70	28.090							
209.83	28.270							
209.96	28.370							
210.09	27.414							
210.22	27.268							
210.35	27.401							
210.48	27.553							
210.61	27.731							
210.74	27.915							
210.87	28.118							
211.00	28.259							
211.14	28.372							
211.27	28.413							
211.40	27.274							
211.53	27.269							
211.66	27.442							
211.79	27.595							
211.92	27.777							
212.05	27.977							
212.18	28.142							
212.31	28.292							
212.44	28.452							
212.58	28.463							
212.71	27.406							
212.84	27.444							
212.97	27.562							
213.10	27.713							
213.23	27.873							
213.36	28.116							
213.49	28.270							
213.62	28.399							
213.75	28.464							
213.88	28.072							
214.02	27.400							
214.15	27.474							
214.28	27.611							
214.41	27.765							
214.54	27.950							
214.67	28.199							
214.80	28.347							
214.93	28.476							
215.06	28.558							
215.19	27.558							
215.32	27.482							
215.46	27.578							
215.59	27.717							
215.72	27.891							
215.85	28.138							
215.98	28.308							
216.11	28.444							
216.24	28.527							
216.37	28.457							
216.50	27.498							
216.63	27.516							
216.76	27.608							
216.89	27.764							
217.03	27.998							
217.16	28.229							
217.29	28.375							
217.42	28.459							
217.55	28.492							
217.68	27.562							
217.81	27.500							
217.94	27.590							
218.07	27.743							
218.20	27.936							
218.33	28.173							
218.47	28.371							
218.60	28.466							
218.73	28.548							
218.86	28.526							
218.99	27.518							
219.12	27.548							
219.25	27.634							
219.38	27.751							
219.51	27.960							
219.64	28.287							
219.77	28.443							
219.91	28.566							
220.04	28.617							
220.17	27.720							
220.30	27.540							
220.43	27.584							
220.56	27.697							
220.69	27.940							
220.82	28.189							
220.95	28.401							
221.08	28.536							
221.21	28.640							
221.35	28.679							
221.48	27.577							
221.61	27.519							
221.74	27.585							
221.87	27.790							
222.00	28.028							
222.13	28.284							
222.26	28.458							
222.39	28.578							
222.52	28.638							
222.65	27.758							
222.79	27.563							
222.92	27.632							
223.05	27.743							
223.18	27.910							
223.31	28.168							
223.44	28.331							
223.57	28.434							
223.70	28.566							
223.83	28.599							
223.96	27.573							
224.09	27.523							
224.23	27.626							
224.36	27.771							
224.49	28.018							
224.62	28.274							
224.75	28.429							
224.88	28.538							
225.01	28.596							
225.14	27.810							
225.27	27.620							
225.40	27.656							
225.53	27.771							
225.66	27.962							
225.80	28.227							
225.93	28.413							
226.06	28.535							
226.19	28.622							
226.32	28.645							
226.45	27.653							
226.58	27.632							
226.71	27.691							
226.84	27.801							
226.97	28.000							
227.10	28.220							
227.24	28.426							
227.37	28.535							
227.50	28.593							
227.63	28.023							
227.76	27.633							
227.89	27.652							
228.02	27.752							
228.15	27.928							
228.28	28.124							
228.41	28.330							
228.54	28.479							
228.68	28.559							
228.81	28.605							
228.94	27.651							
229.07	27.628							
229.20	27.666							
229.33	27.792							
229.46	28.002							
229.59	28.195							
229.72	28.415							
229.85	28.553							
229.98	28.629							
230.12	28.497							
230.25	27.610							
230.38	27.654							
230.51	27.733							
230.64	27.963							
230.77	28.162							
230.90	28.382							
231.03	28.514							
231.16	28.625							
231.29	28.688							
231.42	27.802							
231.56	27.579							
231.69	27.661							
231.82	27.799							
231.95	28.053							
232.08	28.291							
232.21	28.467							
232.34	28.590							
232.47	28.687							
232.60	28.658							
232.73	27.600							
232.86	27.613							
233.00	27.735							
233.13	27.937							
233.26	28.196							
233.39	28.415							
233.52	28.562							
233.65	28.656							
233.78	28.717							
233.91	27.805							
234.04	27.588							
234.17	27.670							
234.30	27.801							
234.43	28.043							
234.57	28.312							
234.70	28.482							
234.83	28.619							
234.96	28.729							
235.09	28.749							
235.22	27.630							
235.35	27.649							
235.48	27.739							
235.61	27.928							
