time s	psi(t) rad	time s (max)	psi Max	derivative psiMax	 	time s (min)	psi Min	derivative psiMin
171.51	9.9765							
171.64	10.048							
171.78	10.132							
171.92	10.103							
172.06	10.172							
172.20	10.216							
172.34	10.262							
172.47	10.311							
172.61	10.340							
172.75	10.377							
172.89	10.401							
173.03	10.404							
173.16	10.398							
173.30	10.372							
173.44	9.4421							
173.58	9.1593							
173.72	9.1067							
173.86	9.0945							
173.99	9.0945							
174.13	9.1215							
174.27	9.1470							
174.41	9.2073							
174.55	9.2561							
174.68	9.2980							
174.82	9.3419							
174.96	9.4097							
175.10	9.4847							
175.24	9.5581							
175.38	9.6464							
175.51	9.7178							
175.65	9.8466							
175.79	9.9273							
175.93	9.9823							
176.07	10.038							
176.21	10.076							
176.34	10.126							
176.48	10.190							
176.62	10.241							
176.76	10.291							
176.90	10.340							
177.03	10.376							
177.17	10.420							
177.31	10.488							
177.45	10.551							
177.59	10.627							
177.73	10.692							
177.86	10.743							
178.00	10.786							
178.14	10.812							
178.28	10.843							
178.42	10.871							
178.55	10.901							
178.69	10.923							
178.83	10.942							
178.97	10.927							
179.11	10.887							
179.25	9.9611							
179.38	9.6937							
179.52	9.5537							
179.66	9.5666							
179.80	9.6119							
179.94	9.6750							
180.07	9.7460							
180.21	9.8237							
180.35	9.9052							
180.49	9.9606							
180.63	9.9979							
180.77	10.047							
180.90	10.096							
181.04	10.133							
181.18	10.186							
181.32	10.221							
181.46	10.253							
181.59	10.281							
181.73	10.310							
181.87	10.342							
182.01	10.379							
182.15	10.429							
182.29	10.410							
182.42	10.503							
182.56	10.595							
182.70	10.671							
182.84	10.814							
182.98	10.877							
183.12	10.955							
183.25	11.015							
183.39	11.058							
183.53	11.105							
183.67	11.146							
183.81	11.171							
183.94	11.210							
184.08	11.232							
184.22	11.242							
184.36	11.245							
184.50	11.238							
184.64	11.213							
184.77	10.100							
184.91	9.7967							
185.05	9.8037							
185.19	9.8225							
185.33	9.9364							
185.46	9.9531							
185.60	9.9201							
185.74	10.109							
185.88	10.159							
186.02	10.195							
186.16	10.231							
186.29	10.263							
186.43	10.316							
186.57	10.384							
186.71	10.452							
186.85	10.499							
186.98	10.583							
187.12	10.667							
187.26	10.786							
187.40	10.906							
187.54	10.969							
187.68	11.042							
187.81	11.099							
187.95	11.146							
188.09	11.244							
188.23	11.297							
188.37	11.334							
188.50	11.368							
188.64	11.414							
188.78	11.469							
188.92	11.531							
189.06	11.615							
189.20	11.682							
189.33	11.759							
189.47	11.728							
189.61	11.822							
189.75	11.908							
189.89	11.987							
190.02	12.055							
190.16	12.223							
190.30	12.332							
190.44	12.426							
190.58	12.478							
190.72	12.540							
190.85	12.589							
190.99	12.643							
191.13	12.696							
191.27	12.782							
191.41	12.847							
191.55	12.881							
191.68	12.907							
191.82	12.935							
191.96	12.963							
192.10	12.982							
192.24	12.999							
192.37	12.996							
192.51	12.572							
192.65	11.885							
192.79	11.836							
192.93	11.831							
193.07	11.834							
193.20	11.843							
193.34	11.860							
193.48	11.880							
193.62	11.907							
193.76	11.935							
193.89	11.978							
194.03	12.012							
194.17	12.073							
194.31	12.131							
194.45	12.187							
194.59	12.284							
194.72	12.356							
194.86	12.405							
195.00	12.457							
195.14	12.539							
195.28	12.595							
195.41	12.668							
195.55	12.750							
195.69	12.818							
195.83	12.851							
195.97	12.851							
196.11	12.883							
196.24	12.915							
196.38	12.945							
196.52	12.963							
196.66	13.100							
196.80	13.128							
196.93	13.155							
197.07	13.170							
197.21	13.215							
197.35	13.243							
197.49	13.256							
197.63	13.228							
197.76	12.626							
197.90	12.155							
198.04	12.097							
198.18	12.090							
198.32	12.106							
198.46	12.098							
198.59	12.103							
198.73	12.126							
198.87	12.137							
199.01	12.154							
199.15	12.183							
199.28	12.226							
199.42	12.291							
199.56	12.378							
199.70	12.412							
199.84	12.460							
199.98	12.500							
200.11	12.555							
200.25	12.627							
200.39	12.675							
200.53	12.745							
200.67	12.823							
200.80	12.857							
200.94	12.886							
201.08	12.914							
201.22	12.933							
201.36	13.058							
201.50	13.113							
201.63	13.156							
201.77	13.195							
201.91	13.237							
202.05	13.275							
202.19	13.310							
202.32	13.320							
202.46	13.354							
202.60	13.377							
202.74	13.377							
202.88	13.364							
203.02	13.239							
203.15	12.216							
203.29	12.116							
203.43	12.114							
203.57	12.118							
203.71	12.139							
203.85	12.161							
203.98	12.188							
204.12	12.206							
204.26	12.256							
204.40	12.306							
204.54	12.334							
204.67	12.393							
204.81	12.437							
204.95	12.495							
205.09	12.550							
205.23	12.625							
205.37	12.698							
205.50	12.786							
205.64	12.847							
205.78	12.920							
205.92	12.943							
206.06	12.923							
206.19	12.950							
206.33	12.989							
206.47	13.163							
206.61	13.217							
206.75	13.274							
206.89	13.299							
207.02	13.361							
207.16	13.409							
207.30	13.447							
207.44	13.493							
207.58	13.521							
207.71	13.575							
207.85	13.605							
207.99	13.647							
208.13	13.706							
208.27	13.732							
208.41	13.764							
208.54	13.767							
208.68	13.722							
208.82	13.010							
208.96	12.573							
209.10	12.419							
209.23	12.406							
209.37	12.431							
209.51	12.451							
209.65	12.491							
209.79	12.546							
209.93	12.606							
210.06	12.667							
210.20	12.740							
210.34	12.842							
210.48	12.936							
210.62	12.949							
210.76	12.980							
210.89	12.972							
211.03	13.028							
211.17	13.062							
211.31	13.090							
211.45	13.290							
211.58	13.322							
211.72	13.363							
211.86	13.420							
212.00	13.485							
212.14	13.551							
212.28	13.607							
212.41	13.669							
212.55	13.723							
212.69	13.773							
212.83	13.824							
212.97	13.860							
213.10	13.889							
213.24	13.920							
213.38	13.947							
213.52	13.996							
213.66	14.018							
213.80	14.019							
213.93	14.022							
214.07	13.983							
214.21	13.388							
214.35	12.732							
214.49	12.673							
214.62	12.659							
214.76	12.696							
214.90	12.720							
215.04	12.780							
215.18	12.828							
215.32	12.885							
215.45	12.943							
215.59	12.985							
215.73	13.087							
215.87	13.170							
216.01	13.220							
216.14	13.261							
216.28	13.304							
216.42	13.365							
216.56	13.407							
216.70	13.473							
216.84	13.548							
216.97	13.602							
217.11	13.651							
217.25	13.708							
217.39	13.771							
217.53	13.815							
217.66	13.846							
217.80	13.879							
217.94	13.915							
218.08	13.966							
218.22	14.011							
218.36	14.031							
218.49	14.052							
218.63	14.071							
218.77	14.101							
218.91	14.111							
219.05	14.103							
219.19	14.063							
219.32	13.284							
219.46	12.718							
219.60	12.702							
219.74	12.719							
219.88	12.761							
220.01	12.818							
220.15	12.857							
220.29	12.909							
220.43	12.954							
220.57	13.010							
220.71	13.025							
220.84	13.160							
220.98	13.208							
221.12	13.255							
221.26	13.310							
221.40	13.359							
221.53	13.415							
221.67	13.475							
221.81	13.512							
221.95	13.596							
222.09	13.653							
222.23	13.712							
222.36	13.761							
222.50	13.832							
222.64	13.891							
222.78	13.946							
222.92	13.993							
223.05	14.018							
223.19	14.043							
223.33	14.082							
223.47	14.119							
223.61	14.130							
223.75	14.165							
223.88	14.165							
224.02	14.177							
224.16	14.190							
224.30	14.193							
224.44	14.108							
224.57	13.040							
224.71	12.922							
224.85	12.906							
224.99	12.919							
225.13	12.944							
225.27	12.978							
225.40	13.011							
225.54	13.025							
225.68	13.060							
225.82	13.071							
225.96	13.109							
226.10	13.151							
226.23	13.171							
226.37	13.359							
226.51	13.413							
226.65	13.473							
226.79	13.524							
226.92	13.593							
227.06	13.700							
227.20	13.785							
227.34	13.834							
227.48	13.892							
227.62	13.951							
227.75	14.004							
227.89	14.061							
228.03	14.102							
228.17	14.159							
228.31	14.200							
228.44	14.229							
228.58	14.264							
228.72	14.281							
228.86	14.337							
229.00	14.388							
229.14	14.421							
229.27	14.450							
229.41	14.480							
229.55	14.475							
229.69	14.462							
229.83	13.827							
229.96	13.083							
230.10	13.079							
230.24	13.090							
230.38	13.120							
230.52	13.148							
230.66	13.181							
230.79	13.217							
230.93	13.253							
231.07	13.291							
231.21	13.341							
231.35	13.409							
231.49	13.457							
231.62	13.520							
231.76	13.578							
231.90	13.635							
232.04	13.746							
232.18	13.808							
232.31	13.891							
232.45	13.936							
232.59	13.966							
232.73	14.020							
232.87	14.129							
233.01	14.288							
233.14	14.365							
233.28	14.438							
233.42	14.477							
233.56	14.526							
233.70	14.564							
233.83	14.597							
233.97	14.641							
234.11	14.694							
234.25	14.733							
234.39	14.828							
234.53	14.887							
234.66	14.843							
234.80	14.893							
234.94	14.924							
235.08	14.960							
235.22	14.976							
235.35	14.976							
235.49	14.968							
235.63	13.933							
235.77	13.682							
235.91	13.614							
236.05	13.614							
236.18	13.614							
236.32	13.614							
236.46	13.614							
236.60	13.614							
236.74	13.614							
236.87	13.758							
237.01	13.824							
237.15	13.902							
237.29	13.955							
237.43	14.068							
237.57	14.213							
237.70	14.261							
237.84	14.333							
237.98	14.377							
238.12	14.450							
238.26	14.493							
238.40	14.546							
238.53	14.579							
238.67	14.614							
238.81	14.655							
238.95	14.688							
239.09	14.735							
239.22	14.794							
239.36	14.849							
239.50	14.868							
239.64	14.850							
239.78	14.873							
239.92	14.906							
240.05	14.927							
240.19	14.946							
240.33	14.950							
240.47	14.878							
240.61	13.704							
240.74	13.511							
240.88	13.442							
241.02	13.447							
241.16	13.458							
241.30	13.491							
241.44	13.530							
241.57	13.577							
241.71	13.643							
241.85	13.707							
241.99	13.763							
242.13	13.837							
242.26	13.907							
242.40	13.967							
242.54	14.052							
242.68	14.132							
242.82	14.227							
242.96	14.332							
243.09	14.416							
243.23	14.456							
243.37	14.500							
243.51	14.553							
243.65	14.597							
243.78	14.632							
243.92	14.679							
244.06	14.712							
244.20	14.774							
244.34	14.839							
244.48	14.892							
244.61	14.977							
244.75	15.020							
244.89	15.042							
245.03	15.103							
245.17	15.120							
245.30	15.138							
245.44	15.136							
245.58	15.117							
245.72	14.414							
245.86	13.704							
246.00	13.598							
246.13	13.604							
246.27	13.621							
246.41	13.637							
246.55	13.681							
246.69	13.740							
246.83	13.752							
246.96	13.816							
247.10	13.885							
247.24	13.952							
247.38	14.033							
247.52	14.126							
247.65	14.213							
247.79	14.303							
247.93	14.379							
248.07	14.420							
248.21	14.481							
248.35	14.534							
248.48	14.580							
248.62	14.609							
248.76	14.636							
